river,year,month,water_level,runoff,temp_max_observed,temp_min_observed,precip_observed,temp_source,precip_source,era5_grid,era5_t2m_mean,era5_t2m_min,era5_t2m_max,era5_tp_sum,era5_u10_mean,era5_v10_mean,era5_d2m_mean,era5_msl_mean,temp_max_imputed,temp_min_imputed,precip_bias_factor,precip_imputed,ndvi,water_level_imputed_v2,wl_imputed_v2,water_level_m
Nyengwe,2019,3,1.1100000000000003,13.42,29.31612903225807,20.029032258064515,80.80000000000001,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,24.251494569892543,21.478300000000047,26.88595000000004,294.12365025324,0.1828812009612903,0.4309640704419355,19.878016075268818,101204.64377016127,False,False,0.3658537084356579,False,0.648780730579918,1.1100000000000003,False,771.848
Rusizi,2019,3,2.76,,29.76086956521739,20.073333333333338,100.2,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,25.14030580645164,17.847860000000026,32.84030000000001,2.44140624536,0.6291085727889382,0.4157039674368279,15.98553509408606,101205.87509408602,False,False,1.5043629271954442,False,0.6076337956236425,2.76,False,771.848
Mutimbuzi,2019,3,1.64741935483871,13.38,29.76086956521739,20.073333333333338,100.2,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,25.14030580645164,17.847860000000026,32.84030000000001,2.44140624536,0.6291085727889382,0.4157039674368279,15.98553509408606,101205.87509408602,False,False,1.5476478434872514,False,0.666519389994759,1.64741935483871,False,771.848
Mulembwe,2019,3,1.4745161290322584,15.28,22.42903225806452,10.974193548387095,297.8,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,22.12171435483873,17.723839999999996,27.11250000000001,519.7944648208401,-0.1299364439615645,0.6126624475412634,18.99899211021512,101288.05605510752,False,False,0.3376177859350189,False,0.419691923002121,1.4745161290322584,False,771.848
Mpanda,2019,3,1.503548387096774,9.62,21.864516129032264,11.483870967741936,210.2,RWEGURA,RWEGURA,grid_m3.00_29.50,19.349269112903244,12.686460000000013,27.32787000000002,252.44140642682,-0.2550952675083333,-0.2555436160837365,15.0042002150538,101409.96661962366,False,False,0.6181210600568109,False,0.632687223102002,1.503548387096774,False,771.848
Nyamagana,2019,3,0.9280645161290324,,32.22555,16.736540000000048,99.9,MPARAMBO,MPARAMBO,grid_m3.00_29.25,24.25063362903228,16.736540000000048,32.22555,12.21227654724,0.3058991993583333,0.3672919318310483,14.65272431451615,101234.61497311828,True,True,2.186850324850525,False,0.580424669192172,0.9280645161290324,False,771.848
Kaburantwa,2019,3,2.412903225806452,3.95,32.22555,16.736540000000048,99.9,MPARAMBO,MPARAMBO,grid_m3.00_29.25,24.25063362903228,16.736540000000048,32.22555,12.21227654724,0.3058991993583333,0.3672919318310483,14.65272431451615,101234.61497311828,True,True,2.207813552612297,False,0.6693537503980255,2.412903225806452,False,771.848
Mutimbuzi,2019,4,1.828,17.92,30.85555555555555,20.776666666666664,108.3,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,25.381396430555583,18.161770000000047,32.753930000000025,82.00263914044,0.5439560567063889,0.6969088236747917,16.7707996111111,101209.16060416668,False,False,1.5476478434872514,False,0.6821526491533185,1.828,False,771.903
Rusizi,2019,4,2.78,,30.85555555555555,20.776666666666664,108.3,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,25.381396430555583,18.161770000000047,32.753930000000025,82.00263914044,0.5439560567063889,0.6969088236747917,16.7707996111111,101209.16060416668,False,False,1.5043629271954442,False,0.6021026366649045,2.78,False,771.903
Kaburantwa,2019,4,2.629666666666666,4.45,31.676780000000008,17.572900000000004,77.60000000000001,MPARAMBO,MPARAMBO,grid_m3.00_29.25,24.071237569444463,17.572900000000004,31.676780000000008,85.54840081426,0.0788410395769444,0.5806436314986111,16.01830684722222,101240.96422916668,True,True,2.207813552612297,False,0.7097375289674325,2.629666666666666,False,771.903
Jiji,2019,4,0.6676666666666666,,22.10333333333333,11.8,217.3,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,20.180078166666704,15.626599999999996,25.982700000000023,224.82299861572,-0.5673530786097223,0.4135497208262499,17.514717708333364,101426.6656388889,False,False,0.7469623692808592,False,0.7217911847312365,0.6676666666666666,False,771.903
Mulembwe,2019,4,1.4996666666666665,18.67,22.10333333333333,11.8,217.3,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,22.19553791666669,18.82192000000004,26.84625,484.20000078086,-0.1424887128418194,0.6377820350142334,19.4993992777778,101294.32292361112,False,False,0.3376177859350189,False,0.4105214146399865,1.4996666666666665,False,771.903
Nyakagunda,2019,4,0.5616666666666666,,29.386870000000044,15.230920000000026,77.60000000000001,MPARAMBO,MPARAMBO,grid_m2.75_29.00,21.72827681944449,15.230920000000026,29.386870000000044,76.55191402944,-0.9727852082125,0.5314248829011111,14.1807550694445,101324.06372916668,True,True,1.9960780806672505,False,0.5975113158543285,0.5616666666666666,False,771.903
Nyengwe,2019,4,1.136666666666667,16.92,29.528571428571432,20.539285714285715,178.6,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.822881611111143,21.54092000000003,26.367819999999995,456.02846007824,0.2453408765823889,0.4167805142618055,20.32744861111115,101216.59997916668,False,False,0.3658537084356579,False,0.6320326237758115,1.136666666666667,False,771.903
Mpanda,2019,4,,10.92,21.46333333333333,11.989999999999998,274.99999999999994,RWEGURA,RWEGURA,grid_m3.00_29.50,19.47623729166668,13.712580000000004,26.65930000000003,376.25694288916,-0.5720310847350001,0.0663329230081944,15.947603736111148,101416.84270833334,False,False,0.6181210600568109,False,0.661284095947833,1.3598497604892106,True,771.903
Nyamagana,2019,4,0.8796666666666667,,31.676780000000008,17.572900000000004,77.60000000000001,MPARAMBO,MPARAMBO,grid_m3.00_29.25,24.071237569444463,17.572900000000004,31.676780000000008,85.54840081426,0.0788410395769444,0.5806436314986111,16.01830684722222,101240.96422916668,True,True,2.186850324850525,False,0.6204108000632564,0.8796666666666667,False,771.903
Nyengwe,2019,5,0.9725806451612904,8.15,30.02333333333333,20.703333333333337,121.7,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.08479869623659,21.10470000000004,25.216760000000026,482.69557949368,0.4766067189946237,0.4103426772379838,20.05001997311831,101329.22178763442,False,False,0.3658537084356579,False,0.5868068706790674,0.9725806451612904,False,771.9526666666667
Mutimbuzi,2019,5,1.8264516129032256,9.47,29.48387096774193,20.98709677419356,38.5,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.484023857526893,17.214140000000043,31.258200000000045,10.77222825202,1.2799816356384408,0.7716904917399193,16.17728791666667,101330.02975806451,False,False,1.5476478434872514,False,0.5743095208258965,1.8264516129032256,False,771.9526666666667
Nyamagana,2019,5,0.8658064516129036,,29.68203,16.507100000000037,79.9,MPARAMBO,MPARAMBO,grid_m3.00_29.25,23.09842579301079,16.507100000000037,29.68203,14.2025947532,0.1583891017748656,0.7244085892695564,16.308572217741926,101364.02973790324,True,True,2.186850324850525,False,0.6050227534971304,0.8658064516129036,False,771.9526666666667
Kaburantwa,2019,5,2.4732258064516133,2.76,29.68203,16.507100000000037,79.9,MPARAMBO,MPARAMBO,grid_m3.00_29.25,23.09842579301079,16.507100000000037,29.68203,14.2025947532,0.1583891017748656,0.7244085892695564,16.308572217741926,101364.02973790324,True,True,2.207813552612297,False,0.6902852295945445,2.4732258064516133,False,771.9526666666667
Nyakagunda,2019,5,0.5461290322580644,,28.023860000000013,15.24612000000002,79.9,MPARAMBO,MPARAMBO,grid_m2.75_29.00,20.905607741935512,15.24612000000002,28.023860000000013,26.207923860540003,-1.4970733471948925,0.950478870932258,14.551466169354851,101431.62701612904,True,True,1.9960780806672505,False,0.617514356670268,0.5461290322580644,False,771.9526666666667
Jiji,2019,5,0.649032258064516,,21.325806451612905,12.158064516129029,65.5,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,19.81671373655917,15.63214000000005,24.419920000000047,168.02930812937998,-1.2237762944139785,0.2694643495160618,17.02877939516128,101534.3220967742,False,False,0.7469623692808592,False,0.4928182125728355,0.649032258064516,False,771.9526666666667
Mulembwe,2019,5,1.408709677419355,7.94,21.325806451612905,12.158064516129029,65.5,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.748036975806485,18.57745,25.744100000000003,449.24163784838,-0.1042064544229838,0.6116484371172043,19.24400637096778,101399.15829301075,False,False,0.3376177859350189,False,0.349091404997824,1.408709677419355,False,771.9526666666667
Rusizi,2019,5,2.84,,29.48387096774193,20.98709677419356,38.5,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.484023857526893,17.214140000000043,31.258200000000045,10.77222825202,1.2799816356384408,0.7716904917399193,16.17728791666667,101330.02975806451,False,False,1.5043629271954442,False,0.5583438845860665,2.84,False,771.9526666666667
Mpanda,2019,5,1.5751612903225811,4.9,20.10322580645161,11.95483870967742,111.0,RWEGURA,RWEGURA,grid_m3.00_29.50,18.894928077957047,13.59110000000004,25.008230000000022,230.76725025904,-0.9851078311384408,0.0972835168127688,16.121331922043055,101529.77185483872,False,False,0.6181210600568109,False,0.6160832743362825,1.5751612903225811,False,771.9526666666667
Nyamagana,2019,6,0.7629999999999998,,29.771450000000016,16.590970000000027,29.4,MPARAMBO,MPARAMBO,grid_m3.00_29.25,22.72492918055559,16.590970000000027,29.771450000000016,14.52827455288,0.0996821456659722,0.8068003116292362,15.495494097222265,101533.33704166667,True,True,2.186850324850525,False,0.5275377394798495,0.7629999999999998,False,771.9366666666666
Kaburantwa,2019,6,2.300666666666667,0.74,29.771450000000016,16.590970000000027,29.4,MPARAMBO,MPARAMBO,grid_m3.00_29.25,22.72492918055559,16.590970000000027,29.771450000000016,14.52827455288,0.0996821456659722,0.8068003116292362,15.495494097222265,101533.33704166667,True,True,2.207813552612297,False,0.6782640152620775,2.300666666666667,False,771.9366666666666
Mulembwe,2019,6,1.148666666666667,1.9,20.67666666666668,9.760000000000003,17.5,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.466946000000064,17.9375,25.393580000000043,76.85279837256,0.2207853896100138,0.5322112810755972,17.978830583333377,101552.83461111112,False,False,0.3376177859350189,False,0.3372164726923915,1.148666666666667,False,771.9366666666666
Mpanda,2019,6,1.461,1.21,20.043333333333333,10.8448275862069,49.49999999999999,RWEGURA,RWEGURA,grid_m3.00_29.50,18.790196458333355,13.016800000000046,25.042700000000025,89.06793585215999,-0.0685375254631944,0.5084645373271806,14.5781282916667,101665.3525,False,False,0.6181210600568109,False,0.5567235742897054,1.461,False,771.9366666666666
Nyengwe,2019,6,0.6913333333333334,1.5,29.496428571428577,19.02857142857143,1.8,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.44754763888892,21.50863000000004,25.78225000000004,29.10327912064,0.8267627655654166,0.3137013538481944,18.059141736111144,101475.32905555556,False,False,0.3658537084356579,False,0.607525867984194,0.6913333333333334,False,771.9366666666666
Rusizi,2019,6,2.67,,30.917930000000013,19.953333333333337,9.9,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.40613600000006,18.03436000000005,30.917930000000013,19.13833620484,0.3944480425201389,1.171707810330139,16.178046861111113,101503.14621527778,True,False,1.5043629271954442,False,0.5312518052129549,2.67,False,771.9366666666666
Mutimbuzi,2019,6,1.3486666666666665,2.03,30.917930000000013,19.953333333333337,9.9,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.40613600000006,18.03436000000005,30.917930000000013,19.13833620484,0.3944480425201389,1.171707810330139,16.178046861111113,101503.14621527778,True,False,1.5476478434872514,False,0.5768484825815855,1.3486666666666665,False,771.9366666666666
Jiji,2019,6,0.5046666666666667,,20.67666666666668,9.760000000000003,17.5,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,19.424335472222253,14.20437000000004,25.024440000000027,23.53334438234,-0.0065732792440277,0.9092973283432724,15.168755444444455,101656.34534722225,False,False,0.7469623692808592,False,0.755860747451274,0.5046666666666667,False,771.9366666666666
Nyakagunda,2019,6,0.5076666666666667,,27.52250000000004,15.433680000000038,29.4,MPARAMBO,MPARAMBO,grid_m2.75_29.00,20.894721222222245,15.433680000000038,27.52250000000004,3.5724639752600003,-1.1377568190097225,0.7037241399065278,13.253922847222212,101601.11532638888,True,True,1.9960780806672505,False,0.5509413410680765,0.5076666666666667,False,771.9366666666666
Nyamagana,2019,7,0.7229032258064515,,30.02120000000002,15.1207,16.0,MPARAMBO,MPARAMBO,grid_m3.00_29.25,22.59546719086024,15.1207,30.02120000000002,9.9215506943,0.2624146865095429,0.6889176924241935,13.587310174731217,101447.93845430108,True,True,2.186850324850525,False,0.4319671447158435,0.7229032258064515,False,771.6093333333333
Nyengwe,2019,7,0.6222580645161288,0.62,30.15,17.979166666666668,0.0,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.491054072580653,20.999600000000044,26.023900000000022,40.258407451340005,0.8802532278424596,0.125683958138172,17.38077208333334,101398.62506048389,False,False,0.3658537084356579,False,0.5394781451576535,0.6222580645161288,False,771.6093333333333
Mpanda,2019,7,1.4454838709677418,0.5,20.97419354838709,10.661290322580648,0.0,RWEGURA,RWEGURA,grid_m3.00_29.50,18.708536034946235,11.508939999999996,25.85128000000003,86.14635434578,-0.1443931617614247,0.4762357689981182,12.985201357526932,101575.39340053764,False,False,0.6181210600568109,False,0.491569848160223,1.4454838709677418,False,771.6093333333333
Kaburantwa,2019,7,2.1183870967741933,0.34,30.02120000000002,15.1207,16.0,MPARAMBO,MPARAMBO,grid_m3.00_29.25,22.59546719086024,15.1207,30.02120000000002,9.9215506943,0.2624146865095429,0.6889176924241935,13.587310174731217,101447.93845430108,True,True,2.207813552612297,False,0.6005618140688845,2.1183870967741933,False,771.6093333333333
Nyakagunda,2019,7,0.4738709677419357,,28.15408000000002,14.147270000000049,16.0,MPARAMBO,MPARAMBO,grid_m2.75_29.00,21.096338508064548,14.147270000000049,28.15408000000002,3.2906532011,-1.110367047489113,0.8214243623655915,10.910077338709698,101514.74719758064,True,True,1.9960780806672505,False,0.4322658325276305,0.4738709677419357,False,771.6093333333333
Mulembwe,2019,7,0.9525806451612904,1.07,21.67419354838709,8.653333333333332,18.6,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.474604448924765,16.914240000000007,26.336400000000022,100.19302379804,0.2253696268591397,0.4370525108534946,17.298549327957005,101474.3626545699,False,False,0.3376177859350189,False,0.326050984499611,0.9525806451612904,False,771.6093333333333
Mutimbuzi,2019,7,0.8606451612903223,0.87,31.03896000000003,19.15925925925925,5.1,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.822777594086062,15.35073,31.03896000000003,13.45348352846,0.7193619306191801,1.1050199493723118,14.730791182795713,101420.29497983873,True,False,1.5476478434872514,False,0.5300719148483715,0.8606451612903223,False,771.6093333333333
Rusizi,2019,7,2.63,,31.03896000000003,19.15925925925925,5.1,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.822777594086062,15.35073,31.03896000000003,13.45348352846,0.7193619306191801,1.1050199493723118,14.730791182795713,101420.29497983873,True,False,1.5043629271954442,False,0.5041449262555375,2.63,False,771.6093333333333
Jiji,2019,7,0.4458064516129032,,21.67419354838709,8.653333333333332,18.6,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,19.792044973118323,13.523600000000044,25.64420000000001,31.15940092886,-0.2564747105959005,0.9154815046764784,13.6279239516129,101570.68559139784,False,False,0.7469623692808592,False,0.649077310669264,0.4458064516129032,False,771.6093333333333
Rusizi,2019,8,2.61,,32.90542000000005,19.36551724137931,6.2,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.69086259408607,16.275720000000035,32.90542000000005,0.46396256296,1.2746781790064516,1.1973541214294354,13.850160241935498,101434.78026209676,True,False,1.5043629271954442,False,0.456536187907085,2.61,False,771.3530000000001
Mutimbuzi,2019,8,0.7054838709677419,0.71,32.90542000000005,19.36551724137931,6.2,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.69086259408607,16.275720000000035,32.90542000000005,0.46396256296,1.2746781790064516,1.1973541214294354,13.850160241935498,101434.78026209676,True,False,1.5476478434872514,False,0.4529566001309435,0.7054838709677419,False,771.3530000000001
Nyamagana,2019,8,0.6783870967741937,,32.671040000000005,15.582360000000053,1.4,MPARAMBO,MPARAMBO,grid_m3.00_29.25,23.67950297043012,15.582360000000053,32.671040000000005,1.21736527626,0.6673875633232258,0.766833133590457,12.498775672042996,101463.96375,True,True,2.186850324850525,False,0.358794132653794,0.6783870967741937,False,771.3530000000001
Nyakagunda,2019,8,0.4419354838709676,,29.96010000000001,14.003800000000012,1.4,MPARAMBO,MPARAMBO,grid_m2.75_29.00,21.6867431182796,14.003800000000012,29.96010000000001,2.26497649388,-1.2208340980430108,1.0397810378452956,11.28668584677422,101541.8365658602,True,True,1.9960780806672505,False,0.3734828366414525,0.4419354838709676,False,771.3530000000001
Jiji,2019,8,0.3938709677419356,,22.68,8.972413793103447,5.9,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,20.927770658602185,13.731700000000046,27.689800000000048,27.7352332879,-0.6760224794493279,0.931953572930672,13.52774982526887,101584.39453629032,False,False,0.7469623692808592,False,0.589340302833081,0.3938709677419356,False,771.3530000000001
Mpanda,2019,8,1.4329032258064516,0.25,22.074193548387097,11.203225806451613,66.9,RWEGURA,RWEGURA,grid_m3.00_29.50,19.62042666666668,12.323500000000024,27.866360000000043,82.90386177330001,-0.4309735456124999,0.3473417847187365,13.011394811827984,101595.27641801076,False,False,0.6181210600568109,False,0.401945632044713,1.4329032258064516,False,771.3530000000001
Kaburantwa,2019,8,1.9751612903225808,0.18,32.671040000000005,15.582360000000053,1.4,MPARAMBO,MPARAMBO,grid_m3.00_29.25,23.67950297043012,15.582360000000053,32.671040000000005,1.21736527626,0.6673875633232258,0.766833133590457,12.498775672042996,101463.96375,True,True,2.207813552612297,False,0.5069105482363034,1.9751612903225808,False,771.3530000000001
